movieId,title
71390,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)"
71404,"3 Worlds of Gulliver, The (1960)"
71429,World's Greatest Dad (2009)
71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)"
71438,Still Walking (Aruitemo aruitemo) (2008)
71460,Wanted (2009)
71462,"Cove, The (2009)"
71464,"Serious Man, A (2009)"
71466,City Island (2009)
71468,Ink (2009)
71490,Grace (2009)
71494,"Haunted World of El Superbeasto, The (2009)"
71518,Whip It (2009)
71520,"Invention of Lying, The (2009)"
71525,A-Haunting We Will Go (1942)
71530,Surrogates (2009)
71533,Next Day Air (2009)
71535,Zombieland (2009)
71573,Whiteout (2009)
71579,"Education, An (2009)"
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)
71650,Werner Herzog Eats His Shoe (1980)
71668,Couples Retreat (2009)
71700,Deadgirl (2008)
71732,I Sell the Dead (2008)
71745,Where the Wild Things Are (2009)
71755,Earth Entranced (Terra em Transe) (1967)
71804,Reckless (1984)
71810,Legionnaire (1998)
71823,"New York, I Love You (2009)"
71838,Law Abiding Citizen (2009)
71876,Amelia (2009)
71899,Mary and Max (2009)
72011,Up in the Air (2009)
72043,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009)
72104,Balance (1989)
72109,Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009)
72129,Saw VI (2009)
72131,Michael Jackson's This Is It (2009)
72165,Cirque du Freak: The Vampire's Assistant (2009)
72169,Good Hair (2009)
72171,Black Dynamite (2009)
72176,Big Fan (2009)
72209,Astro Boy (2009)
72224,Gentlemen Broncos (2009)
72226,Fantastic Mr. Fox (2009)
72294,"Christmas Carol, A (2009)"
72308,Battlestar Galactica: The Plan (2009)
72356,Partly Cloudy (2009)
72367,Grey Gardens (2009)
72378,2012 (2009)
72380,"Box, The (2009)"
72386,Broken Embraces (Los abrazos rotos) (2009)
72393,"Fourth Kind, The (2009)"
72395,Precious (2009)
72405,Bad Lieutenant: Port of Call New Orleans (2009)
72407,"Twilight Saga: New Moon, The (2009)"
72479,"Messenger, The (2009)"
72489,Ninja Assassin (2009)
72603,Merry Madagascar (2009)
72605,Brothers (2009)
72612,"Fly, The (Légy, A) (1980)"
72626,"Billy Blazes, Esq. (1919)"
72630,Sleep Dealer (2008)
72641,"Blind Side, The  (2009)"
72647,Zorn's Lemma (1970)
72683,Limit (Limite) (1931)
72694,Shrink (2009)
72696,Old Dogs (2009)
72701,Planet 51 (2009)
72720,"Single Man, A (2009)"
72731,"Lovely Bones, The (2009)"
72733,Invictus (2009)
72737,"Princess and the Frog, The (2009)"
72741,Everybody's Fine (2009)
72762,Armored (2009)
72781,Red Chapel (Røde kapel) (2006)
72880,Flaming Creatures (1963)
72919,Did You Hear About the Morgans? (2009)
72947,Make the Yuletide Gay (2009)
72998,Avatar (2009)
73015,It's Complicated (2009)
73017,Sherlock Holmes (2009)
73023,Crazy Heart (2009)
73042,Alvin and the Chipmunks: The Squeakquel (2009)
73101,Looking for Eric (2009)
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)
73168,Carriers (2009)
73211,Pontypool (2008)
73266,Youth in Revolt (2009)
73268,Daybreakers (2010)
73276,"Age of Stupid, The (2009)"
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)
73319,Leap Year (2010)
73321,"Book of Eli, The (2010)"
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"
73344,"Prophet, A (Un Prophète) (2009)"
73386,Staten Island (2009)
73392,Collapse (2009)
73469,Mr. Warmth: The Don Rickles Project (2007)
73488,Blood: The Last Vampire (2009)
73531,"Last of England, The (1988)"
73572,"My Son, My Son, What Have Ye Done (2009)"
73587,Soul Kitchen (2009)
73664,Dragon Hunters (Chasseurs de dragons) (2008)
73741,Ninja (2009)
73759,Hellsing Ultimate OVA Series (2006)
73808,"Chaser, The (Chugyeogja) (2008)"
73854,"Rudolph, the Red-Nosed Reindeer (1964)"
73860,Nowhere Boy (2009)
73881,3 Idiots (2009)
73929,Legion (2010)
74089,Peter Pan (1960)
74115,Dante's Inferno Animated (2010)
74152,Zach Galifianakis: Live at the Purple Onion (2006)
74154,When in Rome (2010)
74156,Edge of Darkness (2010)
74228,Triangle (2009)
74275,I Love You Phillip Morris (2009)
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
74324,Temple Grandin (2010)
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)"
74370,"House of the Devil, The (2009)"
74416,Fish Tank (2009)
74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)"
74450,Valentine's Day (2010)
74452,"Wolfman, The (2010)"
74458,Shutter Island (2010)
74486,$9.99 (2008)
74508,Persuasion (2007)
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)"
74530,Percy Jackson & the Olympians: The Lightning Thief (2010)
74532,Cop Out (2010)
74545,"Ghost Writer, The (2010)"
74580,"Spy Next Door, The (2010)"
74624,Agora (2009)
74630,Tom Thumb (1958)
74649,Shades of Ray (2008)
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)
74677,"Yes Men Fix the World, The (2009)"
74685,"Crazies, The (2010)"
74688,Dear John (2010)
74698,Tooth Fairy (2010)
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
74740,Fermat's Room (La habitación de Fermat) (2007)
74754,"Room, The (2003)"
74787,My Name is Khan (2010)
74789,Alice in Wonderland (2010)
74795,Green Zone (2010)
74851,From Paris with Love (2010)
74868,Dorian Gray (2009)
74916,Greenberg (2010)
74944,Brooklyn's Finest (2010)
74946,She's Out of My League (2010)
74948,Harry Brown (2009)
75341,Remember Me (2010)
75349,Teenage Caveman (2002)
75440,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009)
75803,Our Family Wedding (2010)
75805,"Bounty Hunter, The (2010)"
75813,Leaves of Grass (2009)
75816,Women in Trouble (2009)
75823,Combat Shock (1986)
75983,North Face (Nordwand) (2008)
75985,Repo Men (2010)
75990,"Apprenticeship of Duddy Kravitz, The (1974)"
76030,Case 39 (2009)
76054,Oceans (Océans) (2009)
76060,"Slammin' Salmon, The (2009)"
76077,Hot Tub Time Machine (2010)
76091,Mother (Madeo) (2009)
76093,How to Train Your Dragon (2010)
76111,About Elly (Darbareye Elly) (2009)
76173,Micmacs (Micmacs à tire-larigot) (2009)
76175,Clash of the Titans (2010)
76210,Defendor (2009)
76251,Kick-Ass (2010)
76272,Five Minutes of Heaven (2009)
76293,Date Night (2010)
76303,Mark of the Devil (Hexen bis aufs Blut gequält) (1970)
76738,Steam of Life (Miesten vuoro) (2010)
76763,"Runaways, The (2010)"
77191,Death at a Funeral (2010)
77201,Valhalla Rising (2009)
77206,Diary of a Wimpy Kid (2010)
77291,Aria (1987)
77307,Dogtooth (Kynodontas) (2009)
77359,Red Riding: 1983 (2009)
77364,"Losers, The (2010)"
77414,"Last Song, The (2010)"
77421,Cyrus (2010)
77427,"Human Centipede, The (First Sequence) (2009)"
77435,This Is the Army (1943)
77455,Exit Through the Gift Shop (2010)
77561,Iron Man 2 (2010)
77658,Cosmos (1980)
77798,"Nightmare on Elm Street, A (2010)"
77800,Four Lions (2010)
77808,Bobby Deerfield (1977)
77810,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008)
77837,You Don't Know Jack (2010)
77846,12 Angry Men (1997)
77866,Robin Hood (2010)
77907,"Red Chapel, The (Røde kapel, Det) (2009)"
78034,Cemetery Junction (2010)
78039,Blue Valentine (2010)
78041,Killers (2010)
78088,Buried (2010)
78101,Life After Tomorrow (2006)
78105,Prince of Persia: The Sands of Time (2010)
78111,Artists and Models (1955)
78116,Please Give (2010)
78122,Peter & the Wolf (2006)
78160,Ricky Gervais Live: Animals (2003)
78174,Sex and the City 2 (2010)
78209,Get Him to the Greek (2010)
78218,Unthinkable (2010)
78264,"Back-up Plan, The (2010)"
78266,Splice (2009)
78316,Letters to Juliet (2010)
78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)"
78349,Exam (2009)
78467,Jonah Hex (2010)
78469,"A-Team, The (2010)"
78499,Toy Story 3 (2010)
78517,Joan Rivers: A Piece of Work (2010)
78544,Ricky Gervais Live 3: Fame (2007)
78574,Winter's Bone (2010)
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
78653,Everyone Else (Alle Anderen) (2009)
78703,TiMER (2009)
78729,24: Redemption (2008)
78772,"Twilight Saga: Eclipse, The (2010)"
78829,"Betrayal, The (Nerakhoon) (2008)"
78836,Enter the Void (2009)
78893,"Last Airbender, The (2010)"
78903,State of Siege (État de siège) (1972)
78967,"Island of Dr. Moreau, The (1977)"
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004)
79008,South Park: Imaginationland (2008)
79029,Kurt Cobain About a Son (2006)
79057,Predators (2010)
79091,Despicable Me (2010)
79132,Inception (2010)
79134,Grown Ups (2010)
79136,Thirst (2008)
79139,"Sorcerer's Apprentice, The (2010)"
79163,Swedish Auto (2006)
79185,Knight and Day (2010)
79203,Nightwatching (2007)
79224,"Karate Kid, The (2010)"
79242,"Kids Are All Right, The (2010)"
79251,"Serbian Film, A (Srpski film) (2010)"
79259,Cherrybomb (2009)
79274,Batman: Under the Red Hood (2010)
79293,Salt (2010)
79299,"No. 1 Ladies' Detective Agency, The (2008)"
79318,Winnebago Man (2009)
79357,Mr. Nobody (2009)
79428,Dinner for Schmucks (2010)
79469,"Northerners, The (De noorderlingen) (1992)"
79553,Ip Man 2 (2010)
79588,Charlie St. Cloud (2010)
79590,"Rebound, The (2009)"
79592,"Other Guys, The (2010)"
79677,"Two Escobars, The (2010)"
79686,All Tomorrow's Parties (2009)
79695,"Expendables, The (2010)"
79702,Scott Pilgrim vs. the World (2010)
79720,Animal Kingdom (2010)
79796,Centurion (2010)
79824,Babies (Bébé(s)) (2010)
79868,Heartless (2009)
79879,Piranha (Piranha 3D) (2010)
79946,"Joneses, The (2009)"
80026,Tekken (2010)
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)
80126,"American, The (2010)"
80166,"Switch, The (2010)"
80185,GasLand (2010)
80217,Hated (1994)
80219,Machete (2010)
80241,Going the Distance (2010)
80346,"Song to Remember, A (1945)"
80350,Vampires Suck (2010)
80363,Resident Evil: Afterlife (2010)
80463,"Social Network, The (2010)"
80489,"Town, The (2010)"
80549,Easy A (2010)
80551,Eat Pray Love (2010)
80553,Howl (2010)
80572,I'm Still Here (2010)
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)"
80586,Flipped (2010)
80590,Wall Street: Money Never Sleeps (2010)
80599,Buster Keaton: A Hard Act to Follow (1987)
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010)
80693,It's Kind of a Funny Story (2010)
80717,Voyeur (Abel) (1986)
80727,Middle Men (2009)
80736,"Poughkeepsie Tapes, The (2007)"
80748,Alice in Wonderland (1933)
80831,Let Me In (2010)
80839,Secretariat (2010)
80844,Lake Mungo (2008)
80846,Devil (2010)
80858,You Again (2010)
80860,Life as We Know It (2010)
80862,Catfish (2010)
80864,You Will Meet a Tall Dark Stranger (2010)
80906,Inside Job (2010)
80917,Monsters (2010)
80969,Never Let Me Go (2010)
81018,"Illusionist, The (L'illusionniste) (2010)"
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969)
81083,Kaboom (2010)
81132,Rubber (2010)
81138,7 Days (Les 7 jours du talion) (2010)
81156,Jackass 3D (2010)
81158,Restrepo (2010)
81191,Waiting for 'Superman' (2010)
81229,Red (2010)
81417,Paranormal Activity 2 (2010)
81512,Hereafter (2010)
81516,Black Death (2010)
81535,Saw VII 3D - The Final Chapter (2010)
81537,Due Date (2010)
81562,127 Hours (2010)
81564,Megamind (2010)
81591,Black Swan (2010)
81641,Fair Game (2010)
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982)
81782,Unstoppable (2010)
81784,Morning Glory (2010)
81786,Certified Copy (Copie conforme) (2010)
81788,"Next Three Days, The (2010)"
81819,Biutiful (2010)
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)"
81834,Harry Potter and the Deathly Hallows: Part 1 (2010)
81845,"King's Speech, The (2010)"
81847,Tangled (2010)
81898,"Agony and the Ecstasy of Phil Spector, The (2009)"
81910,"Art of the Steal, The (2009)"
81932,"Fighter, The (2010)"
81949,"Romantics, The (2010)"
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008)
82037,"Tillman Story, The (2010)"
82041,"Loved Ones, The (2009)"
82093,London Boulevard (2010)
82095,Skyline (2010)
82150,Bunny and the Bull (2009)
82152,Beastly (2011)
82167,Love and Other Drugs (2010)
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)"
82173,Tiny Furniture (2010)
82202,"Tourist, The (2010)"
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010)
82313,Nightfall (1957)
82378,All Good Things (2010)
82459,True Grit (2010)
82461,Tron: Legacy (2010)
82463,Another Year (2010)
82499,How Do You Know (2010)
82527,Barney's Version (2010)
82534,"Company Men, The (2010)"
82608,Zerophilia (2005)
82667,I Saw the Devil (Akmareul boatda) (2010)
82852,Little Fockers (2010)
82854,Gulliver's Travels (2010)
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)"
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)"
83086,Burlesque (2010)
83096,"Haunted House, The (1921)"
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
83134,Tucker & Dale vs Evil (2010)
83177,Yogi Bear (2010)
83270,Made in Dagenham (2010)
83293,Waste Land (2010)
83318,"Goat, The (1921)"
83322,"Boat, The (1921)"
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010)
83349,"Green Hornet, The (2011)"
83359,"Play House, The (1921)"
83361,"Paleface, The (1922)"
83374,"Warrior's Way, The (2010)"
83411,Cops (1922)
83480,Season of the Witch (2011)
83506,Ricky Gervais Live 4: Science (2010)
83603,Fern flowers (Fleur de fougère) (1949)
83613,Cowboys & Aliens (2011)
83803,Day & Night (2010)
83827,Marwencol (2010)
83829,Scorpio Rising (1964)
83910,"Dilemma, The (2011)"
83976,"Trip, The (2010)"
84098,Phone Call from a Stranger (1952)
84116,Poetry (Shi) (2010)
84152,Limitless (2011)
84154,Transcendent Man (2009)
84160,Wishful Drinking (2010)
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
84236,"White Stripes Under Great White Northern Lights, The (2009)"
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011)
84312,Home Alone 4 (2002)
84374,No Strings Attached (2011)
84392,"Lincoln Lawyer, The (2011)"
84395,"Rite, The (2011)"
84414,All-Star Superman (2011)
84506,Silent Souls (Ovsyanki) (2010)
84601,Unknown (2011)
84615,Cedar Rapids (2011)
84637,Gnomeo & Juliet (2011)
84696,Burke and Hare (2010)
84772,Paul (2011)
84844,Brother 2 (Brat 2) (2000)
84847,Emma (2009)
84944,Rango (2011)
84950,Take Me Home Tonight (2011)
84952,Confessions (Kokuhaku) (2010)
84954,"Adjustment Bureau, The (2011)"
85016,Cropsey (2009)
85020,"Mechanic, The (2011)"
85022,Hall Pass (2011)
85025,"Eagle, The (2011)"
85056,I Am Number Four (2011)
85131,Battle: Los Angeles (2011)
85179,Summer Wars (Samâ wôzu) (2009)
85213,"Sunset Limited, The (2011)"
85261,Mars Needs Moms (2011)
85316,Winnie the Pooh and Tigger Too (1974)
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
85367,Just Go with It (2011)
85394,Cave of Forgotten Dreams (2010)
85397,Red Riding Hood (2011)
85399,"Big Mommas: Like Father, Like Son (2011)"
85401,Super (2010)
85412,"Troll Hunter, The (Trolljegeren) (2010)"
85414,Source Code (2011)
85438,Jane Eyre (2011)
85510,Sucker Punch (2011)
85572,"New Daughter, The (2009)"
85612,Eden (2006)
85736,BURN-E (2008)
85774,Senna (2010)
85780,Family Guy Presents: It's a Trap (2010)
85788,Insidious (2010)
85796,Hobo with a Shotgun (2011)
85881,Win Win (2011)
86000,Boy (2010)
86014,Diary of a Wimpy Kid: Rodrick Rules (2011)
86028,Henry's Crime (2010)
86059,Hop (2011)
86142,13 Assassins (Jûsan-nin no shikaku) (2010)
86190,Hanna (2011)
86290,American: The Bill Hicks Story (2009)
86293,Arthur (2011)
86298,Rio (2011)
86320,Melancholia (2011)
86332,Thor (2011)
86345,Louis C.K.: Hilarious (2010)
86347,Louis C.K.: Chewed Up (2008)
86377,Louis C.K.: Shameless (2007)
86487,Mildred Pierce (2011)
86504,Voices from the List (2004)
86548,Water for Elephants (2011)
86593,African Cats (2011)
86626,Socialism (Film socialisme) (2010)
86644,"Fast Five (Fast and the Furious 5, The) (2011)"
86721,Idiots and Angels (2008)
86781,Incendies (2010)
86817,Something Borrowed (2011)
86833,Bridesmaids (2011)
86835,Priest (2011)
86852,"Beaver, The (2011)"
86864,Mothra (Mosura) (1961)
86880,Pirates of the Caribbean: On Stranger Tides (2011)
86882,Midnight in Paris (2011)
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)"
86892,The Man from Nowhere (2010)
86898,"Tree of Life, The (2011)"
86911,"Hangover Part II, The (2011)"
86982,Destroy All Monsters (Kaijû sôshingeki) (1968)
87192,Attack the Block (2011)
87205,"Tunnel, The (2011)"
87218,He Ran All the Way (1951)
87222,Kung Fu Panda 2 (2011)
87232,X-Men: First Class (2011)
87234,Submarine (2010)
87298,Everything Must Go (2010)
87304,Beginners (2010)
87306,Super 8 (2011)
87383,Curly Top (1935)
87430,Green Lantern (2011)
87444,Elektra Luxx (2010)
87483,Mr. Popper's Penguins (2011)
87485,Bad Teacher (2011)
87520,Transformers: Dark of the Moon (2011)
87522,Larry Crowne (2011)
87529,Your Highness (2011)
87598,"Dolly Sisters, The (1945)"
87660,Too Big to Fail (2011)
87785,Takers (2010)
87869,Horrible Bosses (2011)
87876,Cars 2 (2011)
87884,Savage Messiah (1972)
87930,Page One: Inside the New York Times (2011)
87975,Burn Notice: The Fall of Sam Axe (2011)
88024,To Sleep with Anger (1990)
88106,Mahler (1974)
88118,"Perfect Host, The (2010)"
88125,Harry Potter and the Deathly Hallows: Part 2 (2011)
88129,Drive (2011)
88140,Captain America: The First Avenger (2011)
88163,"Crazy, Stupid, Love. (2011)"
88179,One Day (2011)
88235,"Guard, The (2011)"
88267,Winnie the Pooh (2011)
88272,"Woman, The (2011)"
88345,Mike's New Car (2002)
88356,"Smurfs, The (2011)"
88380,Dylan Dog: Dead of Night (2010)
88405,Friends with Benefits (2011)
88672,Our Idiot Brother (2011)
88682,"Letter to Elia, A (2010)"
88744,Rise of the Planet of the Apes (2011)
88785,"Change-Up, The (2011)"
88810,"Help, The (2011)"
88812,30 Minutes or Less (2011)
88879,Gantz (2011)
88932,Final Destination 5 (2011)
88950,"Conspirator, The (2010)"
88954,"Very Harold & Kumar 3D Christmas, A (2011)"
89000,Carancho (2010)
89030,Fright Night (2011)
89039,Another Earth (2011)
89045,Rocky VI (1986) 
89047,Hesher (2010)
89072,Stake Land (2010)
89085,"Debt, The (2011)"
89087,Colombiana (2011)
89090,Bill Cunningham New York (2011)
89102,Freakonomics (2010)
89118,"Skin I Live In, The (La piel que habito) (2011)"
89194,Prom (2011)
89203,Magic Trip (2011)
89260,Project Nim (2011)
89300,Win/win (2010)
89305,"Inbetweeners Movie, The (2011)"
89321,"Future, The (2011)"
89337,"Interrupters, The (2011)"
89343,Red State (2011)
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011)
89388,I Don't Know How She Does It (2011)
89408,April Love (1957)
89427,Shark Night 3D (2011)
89470,Contagion (2011)
89492,Moneyball (2011)
89678,Northanger Abbey (2007)
89745,"Avengers, The (2012)"
89753,Tinker Tailor Soldier Spy (2011)
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)"
89761,"Dangerous Method, A (2011)"
89774,Warrior (2011)
89804,"Ides of March, The (2011)"
89837,Kill List (2011)
89840,Killer Elite (2011)
89864,50/50 (2011)
89870,Clapham Junction (2007)
89881,Superman and the Mole-Men (1951)
89904,The Artist (2011)
90057,Take Shelter (2011)
90061,"Myth of the American Sleepover, The (2010)"
90249,Real Steel (2011)
90266,Buck (2011)
90343,Footloose (2011)
90345,"Thing, The (2011)"
90357,Tyrannosaur (2011)
90374,Martha Marcy May Marlene (2011)
90376,We Need to Talk About Kevin (2011)
90403,"Three Musketeers, The (2011)"
90405,In Time (2011)
90428,Margaret (2011)
90430,Carnage (2011)
90439,Margin Call (2011)
90469,Paranormal Activity 3 (2011)
90522,Johnny English Reborn (2011)
90524,Abduction (2011)
90531,Shame (2011)
90576,What's Your Number? (2011)
90600,Headhunters (Hodejegerne) (2011)
90603,Batman: Year One (2011)
90647,Puss in Boots (2011)
90717,Tower Heist (2011)
90719,J. Edgar (2011)
90738,"Double, The (2011)"
90746,"Adventures of Tintin, The (2011)"
90863,George Harrison: Living in the Material World (2011)
90866,Hugo (2011)
90870,Trespass (2011)
90888,Immortals (2011)
90890,Jack and Jill (2011)
90947,"Oslo, August 31st (Oslo, 31. august) (2011)"
91077,"Descendants, The (2011)"
91094,"Muppets, The (2011)"
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)"
91126,War Horse (2011)
91128,"Rum Diary, The (2011)"
91134,My Week with Marilyn (2011)
91199,Weekend (2011)
91273,Bunraku (2010)
91286,"Little Colonel, The (1935)"
91323,"Sitter, The (2011)"
91325,Extremely Loud and Incredibly Close (2011)
91355,Asterix and the Vikings (Astérix et les Vikings) (2006)
91414,Arthur Christmas (2011)
91470,Violet & Daisy (2011)
91483,Bullet to the Head (2012)
91485,"Expendables 2, The (2012)"
91488,"Snowman, The (1982)"
91500,The Hunger Games (2012)
91505,Clone (Womb) (2010)
91529,"Dark Knight Rises, The (2012)"
91535,"Bourne Legacy, The (2012)"
91542,Sherlock Holmes: A Game of Shadows (2011)
91548,Life in a Day (2011)
91582,Stagecoach (1966)
91610,Toronto Stories (2008)
91622,Young Adult (2011)
91628,New Year's Eve (2011)
91630,Mission: Impossible - Ghost Protocol (2011)
91653,We Bought a Zoo (2011)
91658,"Girl with the Dragon Tattoo, The (2011)"
91660,"Darkest Hour, The (2011)"
91673,Albert Nobbs (2011)
91688,Salvation Boulevard (2011)
91690,Friends with Kids (2011)
91842,Contraband (2012)
91869,Being Elmo: A Puppeteer's Journey (2011)
91873,Joyful Noise (2012)
91886,Dolphin Tale (2011)
91890,"Iron Lady, The (2011)"
91935,Albatross (2011)
91947,"Revenant, The (2009)"
91974,Underworld: Awakening (2012)
91976,"Grey, The (2012)"
91978,Man on a Ledge (2012)
92004,Chill Out! (Descongélate!) (2003)
92008,Haywire (2011)
92048,"Whistleblower, The (2010)"
92058,"Human Centipede II (Full Sequence), The (2011)"
92163,Fados (2007)
92198,Seeking Justice (2011)
92206,Hostel: Part III (2011) 
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)"
92234,Red Tails (2012)
92259,Intouchables (2011)
92264,One for the Money (2012)
92309,"Innkeepers, The (2011)"
92420,Chronicle (2012)
92424,Dottie Gets Spanked (1993)
92439,"Art of Getting By, The (2011)"
92494,Dylan Moran: Monster (2004)
92496,"Dylan Moran: Like, Totally (2006)"
92498,Dylan Moran Live: What It Is (2009)
92507,Safe House (2012)
92509,"Vow, The (2012)"
92535,Louis C.K.: Live at the Beacon Theater (2011)
92613,Holding Trevor (2007)
92665,"For a Good Time, Call... (2012)"
92681,Journey 2: The Mysterious Island (2012)
92694,Perfect Sense (2011)
92751,Kokowääh (2011)
92756,Hearts of the West (1975)
92938,Ghost Rider: Spirit of Vengeance (2012)
92954,Prayers for Bobby (2009)
92966,Love Wrecked (2005)
93040,"Civil War, The (1990)"
93061,October Baby (2011)
93242,Gone (2012)
93265,Courageous (2011)
93270,Project X (2012)
93272,Dr. Seuss' The Lorax (2012)
93287,"Big Year, The (2011)"
93320,Trailer Park Boys (1999)
93324,Undefeated (2011)
93326,This Means War (2012)
93363,John Carter (2012)
93422,Starbuck (2011)
93432,Forks Over Knives (2011)
93443,Goon (2011)
93498,Game Change (2012)
93510,21 Jump Street (2012)
93512,"Jeff, Who Lives at Home (2012)"
93563,Lockout (2012)
93693,Casa de mi Padre (2012)
93700,Corman's World: Exploits of a Hollywood Rebel (2011)
93721,Jiro Dreams of Sushi (2011)
93766,Wrath of the Titans (2012)
93805,Iron Sky (2012)
93831,American Reunion (American Pie 4) (2012)
93838,The Raid: Redemption (2011)
93840,"Cabin in the Woods, The (2012)"
93855,God Bless America (2011)
93980,"Three Stooges, The (2012)"
93982,"Raven, The (2012)"
94011,"Big Bang, The (2011)"
94015,Mirror Mirror (2012)
94018,Battleship (2012)
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011)
94070,"Best Exotic Marigold Hotel, The (2011)"
94266,"Five-Year Engagement, The (2012)"
94323,Think Like a Man (2012)
94325,"Lucky One, The (2012)"
94466,Black Mirror (2011)
94478,Dark Shadows (2012)
94480,The Scorpion King: Rise of a Warrior (2008)
94494,96 Minutes (2011) 
94672,Across the Line: The Exodus of Charlie Wright (2010)
94677,"Dictator, The (2012)"
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012)
94780,Snow White and the Huntsman (2012)
94799,Sound of My Voice (2011)
94833,"Pirates! Band of Misfits, The (2012)"
94864,Prometheus (2012)
94896,Bernie (2011)
94919,Inhale (2010)
94931,Take This Waltz (2011)
94939,Sound of Noise (2010)
94953,Wanderlust (2012)
94959,Moonrise Kingdom (2012)
94969,Kahaani (2012)
95067,"Thousand Words, A (2012)"
95088,Safety Not Guaranteed (2012)
95105,Madagascar 3: Europe's Most Wanted (2012)
95113,Eaux d'artifice (1953)
95115,Inauguration of the Pleasure Dome (1954)
95135,Your Sister's Sister (2011)
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)
95167,Brave (2012)
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
95199,What to Expect When You're Expecting (2012)
95201,To Rome with Love (2012)
95207,Abraham Lincoln: Vampire Hunter (2012)
95307,Rock of Ages (2012)
95309,Seeking a Friend for the End of the World (2012)
95311,Presto (2008)
95313,Jack-Jack Attack (2005)
95375,Boundin' (2003)
95377,One Man Band (2005)
95441,Ted (2012)
95443,"Giant Mechanical Man, The (2012)"
95449,Magic Mike (2012)
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)
95508,Cleanskin (2012)
95510,"Amazing Spider-Man, The (2012)"
95543,Ice Age 4: Continental Drift (2012)
95558,Beasts of the Southern Wild (2012)
95567,People Like Us (2012)
95583,Savages (2012)
95654,Geri's Game (1997)
95720,"Watch, The (2012)"
95740,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)"
